timestamp,kwh,building_name,building
2024-01-24 06:00:00,121.02,Building A,building_a
2024-01-24 07:00:00,113.13,Building A,building_a
2024-01-24 08:00:00,97.55,Building A,building_a
2024-01-24 09:00:00,168.19,Building A,building_a
2024-01-24 10:00:00,160.57,Building A,building_a
2024-01-24 11:00:00,170.93,Building A,building_a
2024-01-24 12:00:00,182.16,Building A,building_a
2024-01-24 13:00:00,154.69,Building A,building_a
2024-01-24 14:00:00,183.42,Building A,building_a
2024-01-24 15:00:00,164.58,Building A,building_a
2024-01-24 16:00:00,174.05,Building A,building_a
2024-01-24 17:00:00,140.92,Building A,building_a
2024-01-24 18:00:00,129.97,Building A,building_a
2024-01-24 19:00:00,128.71,Building A,building_a
2024-01-24 20:00:00,134.32,Building A,building_a
2024-01-24 21:00:00,124.86,Building A,building_a
2024-01-24 22:00:00,98.37,Building A,building_a
2024-01-24 23:00:00,85.25,Building A,building_a
2024-01-25 00:00:00,68.77,Building A,building_a
2024-01-25 01:00:00,63.64,Building A,building_a
2024-01-25 02:00:00,61.57,Building A,building_a
2024-01-25 03:00:00,80.11,Building A,building_a
2024-01-25 04:00:00,77.33,Building A,building_a
2024-01-25 05:00:00,81.0,Building A,building_a
2024-01-25 06:00:00,101.44,Building A,building_a
2024-01-25 07:00:00,95.22,Building A,building_a
2024-01-25 08:00:00,112.69,Building A,building_a
2024-01-25 09:00:00,152.28,Building A,building_a
2024-01-25 10:00:00,177.06,Building A,building_a
2024-01-25 11:00:00,166.12,Building A,building_a
2024-01-25 12:00:00,180.18,Building A,building_a
2024-01-25 13:00:00,164.73,Building A,building_a
2024-01-25 14:00:00,152.23,Building A,building_a
2024-01-25 15:00:00,171.41,Building A,building_a
2024-01-25 16:00:00,165.48,Building A,building_a
2024-01-25 17:00:00,158.62,Building A,building_a
2024-01-25 18:00:00,124.34,Building A,building_a
2024-01-25 19:00:00,118.37,Building A,building_a
2024-01-25 20:00:00,107.94,Building A,building_a
2024-01-25 21:00:00,111.96,Building A,building_a
2024-01-25 22:00:00,81.66,Building A,building_a
2024-01-25 23:00:00,82.45,Building A,building_a
2024-01-26 00:00:00,65.44,Building A,building_a
2024-01-26 01:00:00,74.01,Building A,building_a
2024-01-26 02:00:00,70.98,Building A,building_a
2024-01-26 03:00:00,67.19,Building A,building_a
2024-01-26 04:00:00,75.88,Building A,building_a
2024-01-26 05:00:00,71.47,Building A,building_a
2024-01-26 06:00:00,114.98,Building A,building_a
2024-01-26 07:00:00,106.88,Building A,building_a
2024-01-26 08:00:00,105.32,Building A,building_a
2024-01-26 09:00:00,157.24,Building A,building_a
2024-01-26 10:00:00,168.12,Building A,building_a
2024-01-26 11:00:00,153.25,Building A,building_a
2024-01-26 12:00:00,149.82,Building A,building_a
2024-01-26 13:00:00,139.22,Building A,building_a
2024-01-26 14:00:00,167.08,Building A,building_a
2024-01-26 15:00:00,157.49,Building A,building_a
2024-01-26 16:00:00,175.09,Building A,building_a
2024-01-26 17:00:00,160.34,Building A,building_a
2024-01-26 18:00:00,115.82,Building A,building_a
2024-01-26 19:00:00,118.02,Building A,building_a
2024-01-26 20:00:00,129.05,Building A,building_a
2024-01-26 21:00:00,130.4,Building A,building_a
2024-01-26 22:00:00,89.66,Building A,building_a
2024-01-26 23:00:00,74.56,Building A,building_a
2024-01-27 00:00:00,40.83,Building A,building_a
2024-01-27 01:00:00,47.66,Building A,building_a
2024-01-27 02:00:00,40.49,Building A,building_a
2024-01-27 03:00:00,45.77,Building A,building_a
2024-01-27 04:00:00,48.31,Building A,building_a
2024-01-27 05:00:00,40.4,Building A,building_a
2024-01-27 06:00:00,63.05,Building A,building_a
2024-01-27 07:00:00,56.9,Building A,building_a
2024-01-27 08:00:00,58.24,Building A,building_a
2024-01-27 09:00:00,83.7,Building A,building_a
2024-01-27 10:00:00,96.05,Building A,building_a
2024-01-27 11:00:00,100.6,Building A,building_a
2024-01-27 12:00:00,94.02,Building A,building_a
2024-01-27 13:00:00,102.9,Building A,building_a
2024-01-27 14:00:00,100.35,Building A,building_a
2024-01-27 15:00:00,92.38,Building A,building_a
2024-01-27 16:00:00,99.21,Building A,building_a
2024-01-27 17:00:00,90.41,Building A,building_a
2024-01-27 18:00:00,69.62,Building A,building_a
2024-01-27 19:00:00,75.14,Building A,building_a
2024-01-27 20:00:00,72.49,Building A,building_a
2024-01-27 21:00:00,72.12,Building A,building_a
2024-01-27 22:00:00,53.07,Building A,building_a
2024-01-27 23:00:00,50.05,Building A,building_a
2024-01-28 00:00:00,44.74,Building A,building_a
2024-01-28 01:00:00,48.69,Building A,building_a
2024-01-28 02:00:00,41.56,Building A,building_a
2024-01-28 03:00:00,40.26,Building A,building_a
2024-01-28 04:00:00,35.81,Building A,building_a
2024-01-28 05:00:00,48.87,Building A,building_a
2024-01-28 06:00:00,65.82,Building A,building_a
2024-01-28 07:00:00,65.56,Building A,building_a
2024-01-28 08:00:00,60.46,Building A,building_a
2024-01-28 09:00:00,85.92,Building A,building_a
2024-01-28 10:00:00,106.15,Building A,building_a
2024-01-28 11:00:00,93.51,Building A,building_a
2024-01-28 12:00:00,88.32,Building A,building_a
2024-01-28 13:00:00,90.05,Building A,building_a
2024-01-28 14:00:00,103.15,Building A,building_a
2024-01-28 15:00:00,100.05,Building A,building_a
2024-01-28 16:00:00,89.84,Building A,building_a
2024-01-28 17:00:00,102.25,Building A,building_a
2024-01-28 18:00:00,68.8,Building A,building_a
2024-01-28 19:00:00,79.54,Building A,building_a
2024-01-28 20:00:00,77.61,Building A,building_a
2024-01-28 21:00:00,67.55,Building A,building_a
2024-01-28 22:00:00,55.98,Building A,building_a
2024-01-28 23:00:00,52.62,Building A,building_a
2024-01-29 00:00:00,70.59,Building A,building_a
2024-01-29 01:00:00,69.68,Building A,building_a
2024-01-29 02:00:00,78.09,Building A,building_a
2024-01-29 03:00:00,83.45,Building A,building_a
2024-01-29 04:00:00,73.86,Building A,building_a
2024-01-29 05:00:00,83.45,Building A,building_a
2024-01-29 06:00:00,104.57,Building A,building_a
2024-01-29 07:00:00,100.29,Building A,building_a
2024-01-29 08:00:00,115.0,Building A,building_a
2024-01-29 09:00:00,173.24,Building A,building_a
2024-01-29 10:00:00,176.7,Building A,building_a
2024-01-29 11:00:00,172.46,Building A,building_a
2024-01-29 12:00:00,157.12,Building A,building_a
2024-01-29 13:00:00,162.94,Building A,building_a
2024-01-29 14:00:00,150.37,Building A,building_a
2024-01-29 15:00:00,162.05,Building A,building_a
2024-01-29 16:00:00,172.61,Building A,building_a
2024-01-29 17:00:00,154.64,Building A,building_a
2024-01-29 18:00:00,120.36,Building A,building_a
2024-01-29 19:00:00,112.94,Building A,building_a
2024-01-29 20:00:00,114.67,Building A,building_a
2024-01-29 21:00:00,134.83,Building A,building_a
2024-01-29 22:00:00,81.26,Building A,building_a
2024-01-29 23:00:00,81.97,Building A,building_a
2024-01-30 00:00:00,74.53,Building A,building_a
2024-01-30 01:00:00,74.03,Building A,building_a
2024-01-30 02:00:00,79.06,Building A,building_a
2024-01-30 03:00:00,74.16,Building A,building_a
2024-01-30 04:00:00,67.63,Building A,building_a
2024-01-30 05:00:00,64.9,Building A,building_a
2024-01-30 06:00:00,102.13,Building A,building_a
2024-01-30 07:00:00,116.23,Building A,building_a
2024-01-30 08:00:00,111.36,Building A,building_a
2024-01-30 09:00:00,147.42,Building A,building_a
2024-01-30 10:00:00,168.18,Building A,building_a
2024-01-30 11:00:00,162.17,Building A,building_a
2024-01-30 12:00:00,154.2,Building A,building_a
2024-01-30 13:00:00,150.01,Building A,building_a
2024-01-30 14:00:00,163.44,Building A,building_a
2024-01-30 15:00:00,152.51,Building A,building_a
2024-01-30 16:00:00,168.95,Building A,building_a
2024-01-30 17:00:00,160.98,Building A,building_a
2024-01-30 18:00:00,129.7,Building A,building_a
2024-01-30 19:00:00,104.28,Building A,building_a
2024-01-30 20:00:00,118.86,Building A,building_a
2024-01-30 21:00:00,115.34,Building A,building_a
2024-01-30 22:00:00,75.01,Building A,building_a
2024-01-30 23:00:00,93.38,Building A,building_a
2024-01-01 00:00:00,58.65,Building B,building_b
2024-01-01 01:00:00,57.52,Building B,building_b
2024-01-01 02:00:00,61.97,Building B,building_b
2024-01-01 03:00:00,58.89,Building B,building_b
2024-01-01 04:00:00,62.81,Building B,building_b
2024-01-01 05:00:00,59.22,Building B,building_b
2024-01-01 06:00:00,75.89,Building B,building_b
2024-01-01 07:00:00,78.62,Building B,building_b
2024-01-01 08:00:00,92.31,Building B,building_b
2024-01-01 09:00:00,121.61,Building B,building_b
2024-01-01 10:00:00,112.08,Building B,building_b
2024-01-01 11:00:00,113.26,Building B,building_b
2024-01-01 12:00:00,141.5,Building B,building_b
2024-01-01 13:00:00,120.06,Building B,building_b
2024-01-01 14:00:00,115.38,Building B,building_b
2024-01-01 15:00:00,114.05,Building B,building_b
2024-01-01 16:00:00,108.95,Building B,building_b
2024-01-01 17:00:00,112.69,Building B,building_b
2024-01-01 18:00:00,84.62,Building B,building_b
2024-01-01 19:00:00,99.6,Building B,building_b
2024-01-01 20:00:00,84.3,Building B,building_b
2024-01-01 21:00:00,83.78,Building B,building_b
2024-01-01 22:00:00,58.44,Building B,building_b
2024-01-01 23:00:00,55.83,Building B,building_b
2024-01-02 00:00:00,58.31,Building B,building_b
2024-01-02 01:00:00,56.79,Building B,building_b
2024-01-02 02:00:00,62.31,Building B,building_b
2024-01-02 03:00:00,47.71,Building B,building_b
2024-01-02 04:00:00,56.83,Building B,building_b
2024-01-02 05:00:00,51.57,Building B,building_b
2024-01-02 06:00:00,74.89,Building B,building_b
2024-01-02 07:00:00,80.89,Building B,building_b
2024-01-02 08:00:00,84.14,Building B,building_b
2024-01-02 09:00:00,120.64,Building B,building_b
2024-01-02 10:00:00,123.22,Building B,building_b
2024-01-02 11:00:00,109.52,Building B,building_b
2024-01-02 12:00:00,112.89,Building B,building_b
2024-01-02 13:00:00,123.54,Building B,building_b
2024-01-02 14:00:00,115.83,Building B,building_b
2024-01-02 15:00:00,129.05,Building B,building_b
2024-01-02 16:00:00,123.2,Building B,building_b
2024-01-02 17:00:00,120.9,Building B,building_b
2024-01-02 18:00:00,85.69,Building B,building_b
2024-01-02 19:00:00,93.13,Building B,building_b
2024-01-02 20:00:00,85.53,Building B,building_b
2024-01-02 21:00:00,87.02,Building B,building_b
2024-01-02 22:00:00,62.64,Building B,building_b
2024-01-02 23:00:00,61.35,Building B,building_b
2024-01-03 00:00:00,46.22,Building B,building_b
2024-01-03 01:00:00,48.31,Building B,building_b
2024-01-03 02:00:00,50.46,Building B,building_b
2024-01-03 03:00:00,63.74,Building B,building_b
2024-01-03 04:00:00,55.58,Building B,building_b
2024-01-03 05:00:00,49.35,Building B,building_b
2024-01-03 06:00:00,86.97,Building B,building_b
2024-01-03 07:00:00,82.8,Building B,building_b
2024-01-03 08:00:00,81.32,Building B,building_b
2024-01-03 09:00:00,135.63,Building B,building_b
2024-01-03 10:00:00,111.94,Building B,building_b
2024-01-03 11:00:00,139.01,Building B,building_b
2024-01-03 12:00:00,132.69,Building B,building_b
2024-01-03 13:00:00,118.76,Building B,building_b
2024-01-03 14:00:00,112.23,Building B,building_b
2024-01-03 15:00:00,122.37,Building B,building_b
2024-01-03 16:00:00,130.79,Building B,building_b
2024-01-03 17:00:00,124.79,Building B,building_b
2024-01-03 18:00:00,83.17,Building B,building_b
2024-01-03 19:00:00,92.35,Building B,building_b
2024-01-03 20:00:00,85.98,Building B,building_b
2024-01-03 21:00:00,96.94,Building B,building_b
2024-01-03 22:00:00,65.21,Building B,building_b
2024-01-03 23:00:00,65.62,Building B,building_b
2024-01-04 00:00:00,49.63,Building B,building_b
2024-01-04 01:00:00,46.46,Building B,building_b
2024-01-04 02:00:00,50.87,Building B,building_b
2024-01-04 03:00:00,45.65,Building B,building_b
2024-01-04 04:00:00,51.7,Building B,building_b
2024-01-04 05:00:00,57.59,Building B,building_b
2024-01-04 06:00:00,83.59,Building B,building_b
2024-01-04 07:00:00,88.49,Building B,building_b
2024-01-04 08:00:00,83.61,Building B,building_b
2024-01-04 09:00:00,108.89,Building B,building_b
2024-01-04 10:00:00,127.36,Building B,building_b
2024-01-04 11:00:00,135.94,Building B,building_b
2024-01-04 12:00:00,132.44,Building B,building_b
2024-01-04 13:00:00,113.12,Building B,building_b
2024-01-04 14:00:00,124.96,Building B,building_b
2024-01-04 15:00:00,120.31,Building B,building_b
2024-01-04 16:00:00,119.85,Building B,building_b
2024-01-04 17:00:00,129.09,Building B,building_b
2024-01-04 18:00:00,89.01,Building B,building_b
2024-01-04 19:00:00,90.42,Building B,building_b
2024-01-04 20:00:00,94.31,Building B,building_b
2024-01-04 21:00:00,92.47,Building B,building_b
2024-01-04 22:00:00,62.85,Building B,building_b
2024-01-04 23:00:00,68.29,Building B,building_b
2024-01-05 00:00:00,53.87,Building B,building_b
2024-01-05 01:00:00,45.38,Building B,building_b
2024-01-05 02:00:00,47.88,Building B,building_b
2024-01-05 03:00:00,51.1,Building B,building_b
2024-01-05 04:00:00,56.77,Building B,building_b
2024-01-05 05:00:00,59.29,Building B,building_b
2024-01-05 06:00:00,74.35,Building B,building_b
2024-01-05 07:00:00,73.71,Building B,building_b
2024-01-05 08:00:00,80.71,Building B,building_b
2024-01-05 09:00:00,132.81,Building B,building_b
2024-01-05 10:00:00,115.09,Building B,building_b
2024-01-05 11:00:00,119.37,Building B,building_b
2024-01-05 12:00:00,127.44,Building B,building_b
2024-01-05 13:00:00,114.67,Building B,building_b
2024-01-05 14:00:00,121.7,Building B,building_b
2024-01-05 15:00:00,116.97,Building B,building_b
2024-01-05 16:00:00,128.48,Building B,building_b
2024-01-05 17:00:00,124.63,Building B,building_b
2024-01-05 18:00:00,84.56,Building B,building_b
2024-01-05 19:00:00,79.71,Building B,building_b
2024-01-05 20:00:00,98.62,Building B,building_b
2024-01-05 21:00:00,86.09,Building B,building_b
2024-01-05 22:00:00,68.17,Building B,building_b
2024-01-05 23:00:00,65.58,Building B,building_b
2024-01-06 00:00:00,35.37,Building B,building_b
2024-01-06 01:00:00,30.31,Building B,building_b
2024-01-06 02:00:00,35.91,Building B,building_b
2024-01-06 03:00:00,32.56,Building B,building_b
2024-01-06 04:00:00,26.67,Building B,building_b
2024-01-06 05:00:00,31.85,Building B,building_b
2024-01-06 06:00:00,48.52,Building B,building_b
2024-01-06 07:00:00,48.56,Building B,building_b
2024-01-06 08:00:00,52.74,Building B,building_b
2024-01-06 09:00:00,82.28,Building B,building_b
2024-01-06 10:00:00,74.37,Building B,building_b
2024-01-06 11:00:00,74.09,Building B,building_b
2024-01-06 12:00:00,67.92,Building B,building_b
2024-01-06 13:00:00,81.48,Building B,building_b
2024-01-06 14:00:00,75.55,Building B,building_b
2024-01-06 15:00:00,71.99,Building B,building_b
2024-01-06 16:00:00,63.7,Building B,building_b
2024-01-06 17:00:00,73.44,Building B,building_b
2024-01-06 18:00:00,54.84,Building B,building_b
2024-01-06 19:00:00,53.75,Building B,building_b
2024-01-06 20:00:00,52.62,Building B,building_b
2024-01-06 21:00:00,56.28,Building B,building_b
2024-01-06 22:00:00,39.93,Building B,building_b
2024-01-06 23:00:00,36.3,Building B,building_b
2024-01-07 00:00:00,29.34,Building B,building_b
2024-01-07 01:00:00,33.97,Building B,building_b
2024-01-07 02:00:00,30.15,Building B,building_b
2024-01-07 03:00:00,36.42,Building B,building_b
2024-01-07 04:00:00,36.28,Building B,building_b
2024-01-07 05:00:00,33.0,Building B,building_b
2024-01-07 06:00:00,46.88,Building B,building_b
2024-01-07 07:00:00,47.6,Building B,building_b
2024-01-07 08:00:00,53.87,Building B,building_b
2024-01-07 09:00:00,75.48,Building B,building_b
2024-01-07 10:00:00,75.9,Building B,building_b
2024-01-07 11:00:00,81.86,Building B,building_b
2024-01-07 12:00:00,78.08,Building B,building_b
2024-01-07 13:00:00,79.3,Building B,building_b
2024-01-07 14:00:00,76.59,Building B,building_b
2024-01-07 15:00:00,79.33,Building B,building_b
2024-01-07 16:00:00,75.5,Building B,building_b
2024-01-07 17:00:00,74.76,Building B,building_b
2024-01-07 18:00:00,57.6,Building B,building_b
2024-01-07 19:00:00,61.58,Building B,building_b
2024-01-07 20:00:00,55.24,Building B,building_b
2024-01-07 21:00:00,56.96,Building B,building_b
2024-01-07 22:00:00,37.1,Building B,building_b
2024-01-07 23:00:00,38.85,Building B,building_b
2024-01-08 00:00:00,55.87,Building B,building_b
2024-01-08 01:00:00,45.76,Building B,building_b
2024-01-08 02:00:00,55.31,Building B,building_b
2024-01-08 03:00:00,53.37,Building B,building_b
2024-01-08 04:00:00,52.93,Building B,building_b
2024-01-08 05:00:00,45.28,Building B,building_b
2024-01-08 06:00:00,81.63,Building B,building_b
2024-01-08 07:00:00,77.58,Building B,building_b
2024-01-08 08:00:00,84.54,Building B,building_b
2024-01-08 09:00:00,124.31,Building B,building_b
2024-01-08 10:00:00,111.42,Building B,building_b
2024-01-08 11:00:00,118.54,Building B,building_b
2024-01-08 12:00:00,113.53,Building B,building_b
2024-01-08 13:00:00,120.77,Building B,building_b
2024-01-08 14:00:00,112.93,Building B,building_b
2024-01-08 15:00:00,112.03,Building B,building_b
2024-01-08 16:00:00,135.2,Building B,building_b
2024-01-08 17:00:00,109.84,Building B,building_b
2024-01-08 18:00:00,91.3,Building B,building_b
2024-01-08 19:00:00,94.66,Building B,building_b
2024-01-08 20:00:00,81.46,Building B,building_b
2024-01-08 21:00:00,97.27,Building B,building_b
2024-01-08 22:00:00,69.51,Building B,building_b
2024-01-08 23:00:00,61.38,Building B,building_b
2024-01-09 00:00:00,61.12,Building B,building_b
2024-01-09 01:00:00,46.13,Building B,building_b
2024-01-09 02:00:00,48.0,Building B,building_b
2024-01-09 03:00:00,58.29,Building B,building_b
2024-01-09 04:00:00,55.83,Building B,building_b
2024-01-09 05:00:00,55.96,Building B,building_b
2024-01-09 06:00:00,78.5,Building B,building_b
2024-01-09 07:00:00,90.7,Building B,building_b
2024-01-09 08:00:00,78.91,Building B,building_b
2024-01-09 09:00:00,135.89,Building B,building_b
2024-01-09 10:00:00,135.29,Building B,building_b
2024-01-09 11:00:00,123.44,Building B,building_b
2024-01-09 12:00:00,124.5,Building B,building_b
2024-01-09 13:00:00,133.15,Building B,building_b
2024-01-09 14:00:00,128.3,Building B,building_b
2024-01-09 15:00:00,125.58,Building B,building_b
2024-01-09 16:00:00,124.06,Building B,building_b
2024-01-09 17:00:00,139.96,Building B,building_b
2024-01-09 18:00:00,97.1,Building B,building_b
2024-01-09 19:00:00,83.91,Building B,building_b
2024-01-09 20:00:00,94.51,Building B,building_b
2024-01-09 21:00:00,85.75,Building B,building_b
2024-01-09 22:00:00,56.24,Building B,building_b
2024-01-09 23:00:00,66.74,Building B,building_b
2024-01-10 00:00:00,52.31,Building B,building_b
2024-01-10 01:00:00,57.44,Building B,building_b
2024-01-10 02:00:00,58.17,Building B,building_b
2024-01-10 03:00:00,47.15,Building B,building_b
2024-01-10 04:00:00,56.42,Building B,building_b
2024-01-10 05:00:00,55.09,Building B,building_b
2024-01-10 06:00:00,82.93,Building B,building_b
2024-01-10 07:00:00,75.05,Building B,building_b
2024-01-10 08:00:00,80.93,Building B,building_b
2024-01-10 09:00:00,119.83,Building B,building_b
2024-01-10 10:00:00,114.12,Building B,building_b
2024-01-10 11:00:00,111.66,Building B,building_b
2024-01-10 12:00:00,111.84,Building B,building_b
2024-01-10 13:00:00,128.07,Building B,building_b
2024-01-10 14:00:00,137.39,Building B,building_b
2024-01-10 15:00:00,110.7,Building B,building_b
2024-01-10 16:00:00,125.55,Building B,building_b
2024-01-10 17:00:00,114.52,Building B,building_b
2024-01-10 18:00:00,85.32,Building B,building_b
2024-01-10 19:00:00,88.46,Building B,building_b
2024-01-10 20:00:00,91.82,Building B,building_b
2024-01-10 21:00:00,96.16,Building B,building_b
2024-01-10 22:00:00,66.43,Building B,building_b
2024-01-10 23:00:00,70.73,Building B,building_b
2024-01-11 00:00:00,44.49,Building B,building_b
2024-01-11 01:00:00,43.28,Building B,building_b
2024-01-11 02:00:00,62.54,Building B,building_b
2024-01-11 03:00:00,51.6,Building B,building_b
2024-01-11 04:00:00,49.52,Building B,building_b
2024-01-11 05:00:00,60.79,Building B,building_b
2024-01-11 06:00:00,80.91,Building B,building_b
2024-01-11 07:00:00,78.37,Building B,building_b
2024-01-11 08:00:00,86.13,Building B,building_b
2024-01-11 09:00:00,123.35,Building B,building_b
2024-01-11 10:00:00,125.16,Building B,building_b
2024-01-11 11:00:00,134.58,Building B,building_b
2024-01-11 12:00:00,114.2,Building B,building_b
2024-01-11 13:00:00,126.17,Building B,building_b
2024-01-11 14:00:00,123.28,Building B,building_b
2024-01-11 15:00:00,110.88,Building B,building_b
2024-01-11 16:00:00,127.62,Building B,building_b
2024-01-11 17:00:00,126.48,Building B,building_b
2024-01-11 18:00:00,97.87,Building B,building_b
2024-01-11 19:00:00,91.97,Building B,building_b
2024-01-11 20:00:00,83.62,Building B,building_b
2024-01-11 21:00:00,87.25,Building B,building_b
2024-01-11 22:00:00,69.32,Building B,building_b
2024-01-11 23:00:00,63.46,Building B,building_b
2024-01-12 00:00:00,56.62,Building B,building_b
2024-01-12 01:00:00,49.99,Building B,building_b
2024-01-12 02:00:00,60.51,Building B,building_b
2024-01-12 03:00:00,43.56,Building B,building_b
2024-01-12 04:00:00,58.48,Building B,building_b
2024-01-12 05:00:00,47.76,Building B,building_b
2024-01-12 06:00:00,81.96,Building B,building_b
2024-01-12 07:00:00,74.78,Building B,building_b
2024-01-12 08:00:00,77.49,Building B,building_b
2024-01-12 09:00:00,125.36,Building B,building_b
2024-01-12 10:00:00,122.8,Building B,building_b
2024-01-12 11:00:00,126.21,Building B,building_b
2024-01-12 12:00:00,112.54,Building B,building_b
2024-01-12 13:00:00,110.17,Building B,building_b
2024-01-12 14:00:00,119.67,Building B,building_b
2024-01-12 15:00:00,122.86,Building B,building_b
2024-01-12 16:00:00,113.46,Building B,building_b
2024-01-12 17:00:00,114.62,Building B,building_b
2024-01-12 18:00:00,93.07,Building B,building_b
2024-01-12 19:00:00,93.43,Building B,building_b
2024-01-12 20:00:00,90.39,Building B,building_b
2024-01-12 21:00:00,92.36,Building B,building_b
2024-01-12 22:00:00,54.83,Building B,building_b
2024-01-12 23:00:00,72.2,Building B,building_b
2024-01-13 00:00:00,31.34,Building B,building_b
2024-01-13 01:00:00,35.19,Building B,building_b
2024-01-13 02:00:00,36.49,Building B,building_b
2024-01-13 03:00:00,32.77,Building B,building_b
2024-01-13 04:00:00,27.64,Building B,building_b
2024-01-13 05:00:00,34.08,Building B,building_b
2024-01-13 06:00:00,47.68,Building B,building_b
2024-01-13 07:00:00,52.73,Building B,building_b
2024-01-13 08:00:00,43.93,Building B,building_b
2024-01-13 09:00:00,77.85,Building B,building_b
2024-01-13 10:00:00,69.03,Building B,building_b
2024-01-13 11:00:00,75.43,Building B,building_b
2024-01-13 12:00:00,69.34,Building B,building_b
2024-01-13 13:00:00,72.96,Building B,building_b
2024-01-13 14:00:00,73.42,Building B,building_b
2024-01-13 15:00:00,71.95,Building B,building_b
2024-01-13 16:00:00,71.88,Building B,building_b
2024-01-13 17:00:00,73.92,Building B,building_b
2024-01-13 18:00:00,57.56,Building B,building_b
2024-01-13 19:00:00,51.14,Building B,building_b
2024-01-13 20:00:00,48.2,Building B,building_b
2024-01-13 21:00:00,57.77,Building B,building_b
2024-01-13 22:00:00,34.57,Building B,building_b
2024-01-13 23:00:00,41.81,Building B,building_b
2024-01-14 00:00:00,35.75,Building B,building_b
2024-01-14 01:00:00,32.88,Building B,building_b
2024-01-14 02:00:00,26.69,Building B,building_b
2024-01-14 03:00:00,29.88,Building B,building_b
2024-01-14 04:00:00,31.94,Building B,building_b
2024-01-14 05:00:00,35.73,Building B,building_b
2024-01-14 06:00:00,46.27,Building B,building_b
2024-01-14 07:00:00,52.42,Building B,building_b
2024-01-14 08:00:00,43.86,Building B,building_b
2024-01-14 09:00:00,72.8,Building B,building_b
2024-01-14 10:00:00,74.48,Building B,building_b
2024-01-14 11:00:00,78.33,Building B,building_b
2024-01-14 12:00:00,68.38,Building B,building_b
2024-01-14 13:00:00,76.58,Building B,building_b
2024-01-14 14:00:00,78.59,Building B,building_b
2024-01-14 15:00:00,81.98,Building B,building_b
2024-01-14 16:00:00,73.14,Building B,building_b
2024-01-14 17:00:00,77.02,Building B,building_b
2024-01-14 18:00:00,49.81,Building B,building_b
2024-01-14 19:00:00,51.51,Building B,building_b
2024-01-14 20:00:00,56.72,Building B,building_b
2024-01-14 21:00:00,48.47,Building B,building_b
2024-01-14 22:00:00,35.87,Building B,building_b
2024-01-14 23:00:00,39.06,Building B,building_b
2024-01-15 00:00:00,48.74,Building B,building_b
2024-01-15 01:00:00,55.17,Building B,building_b
2024-01-15 02:00:00,49.11,Building B,building_b
2024-01-15 03:00:00,57.82,Building B,building_b
2024-01-15 04:00:00,59.17,Building B,building_b
2024-01-15 05:00:00,49.2,Building B,building_b
2024-01-15 06:00:00,77.91,Building B,building_b
2024-01-15 07:00:00,72.7,Building B,building_b
2024-01-15 08:00:00,84.06,Building B,building_b
2024-01-15 09:00:00,134.53,Building B,building_b
2024-01-15 10:00:00,122.42,Building B,building_b
2024-01-15 11:00:00,120.43,Building B,building_b
2024-01-15 12:00:00,125.0,Building B,building_b
2024-01-15 13:00:00,140.72,Building B,building_b
2024-01-15 14:00:00,126.13,Building B,building_b
2024-01-15 15:00:00,115.66,Building B,building_b
2024-01-15 16:00:00,106.65,Building B,building_b
2024-01-15 17:00:00,120.07,Building B,building_b
2024-01-15 18:00:00,92.3,Building B,building_b
2024-01-15 19:00:00,87.99,Building B,building_b
2024-01-15 20:00:00,91.33,Building B,building_b
2024-01-15 21:00:00,82.39,Building B,building_b
2024-01-15 22:00:00,73.5,Building B,building_b
2024-01-15 23:00:00,67.16,Building B,building_b
2024-01-16 00:00:00,54.39,Building B,building_b
2024-01-16 01:00:00,54.2,Building B,building_b
2024-01-16 02:00:00,62.11,Building B,building_b
2024-01-16 03:00:00,50.29,Building B,building_b
2024-01-16 04:00:00,46.2,Building B,building_b
2024-01-16 05:00:00,47.11,Building B,building_b
2024-01-16 06:00:00,85.05,Building B,building_b
2024-01-16 07:00:00,88.82,Building B,building_b
2024-01-16 08:00:00,76.92,Building B,building_b
2024-01-16 09:00:00,128.15,Building B,building_b
2024-01-16 10:00:00,120.9,Building B,building_b
2024-01-16 11:00:00,107.85,Building B,building_b
2024-01-16 12:00:00,130.81,Building B,building_b
2024-01-16 13:00:00,123.52,Building B,building_b
2024-01-16 14:00:00,120.44,Building B,building_b
2024-01-16 15:00:00,126.01,Building B,building_b
2024-01-16 16:00:00,124.32,Building B,building_b
2024-01-16 17:00:00,137.23,Building B,building_b
2024-01-16 18:00:00,87.64,Building B,building_b
2024-01-16 19:00:00,88.73,Building B,building_b
2024-01-16 20:00:00,93.38,Building B,building_b
2024-01-16 21:00:00,83.71,Building B,building_b
2024-01-16 22:00:00,63.08,Building B,building_b
2024-01-16 23:00:00,63.42,Building B,building_b
2024-01-17 00:00:00,49.27,Building B,building_b
2024-01-17 01:00:00,52.8,Building B,building_b
2024-01-17 02:00:00,62.75,Building B,building_b
2024-01-17 03:00:00,47.68,Building B,building_b
2024-01-17 04:00:00,59.93,Building B,building_b
2024-01-17 05:00:00,57.03,Building B,building_b
2024-01-17 06:00:00,86.4,Building B,building_b
2024-01-17 07:00:00,80.56,Building B,building_b
2024-01-17 08:00:00,74.08,Building B,building_b
2024-01-17 09:00:00,110.08,Building B,building_b
2024-01-17 10:00:00,115.77,Building B,building_b
2024-01-17 11:00:00,117.76,Building B,building_b
2024-01-17 12:00:00,122.91,Building B,building_b
