timestamp,kwh,building_name
2024-01-28 17:00:00,90.26,Building C
2024-01-28 18:00:00,65.34,Building C
2024-01-28 19:00:00,56.72,Building C
2024-01-28 20:00:00,56.93,Building C
2024-01-28 21:00:00,57.05,Building C
2024-01-28 22:00:00,43.76,Building C
2024-01-28 23:00:00,47.79,Building C
2024-01-29 00:00:00,63.16,Building C
2024-01-29 01:00:00,69.48,Building C
2024-01-29 02:00:00,66.34,Building C
2024-01-29 03:00:00,58.06,Building C
2024-01-29 04:00:00,50.82,Building C
2024-01-29 05:00:00,53.56,Building C
2024-01-29 06:00:00,87.52,Building C
2024-01-29 07:00:00,91.92,Building C
2024-01-29 08:00:00,102.49,Building C
2024-01-29 09:00:00,138.12,Building C
2024-01-29 10:00:00,126.9,Building C
2024-01-29 11:00:00,123.63,Building C
2024-01-29 12:00:00,134.74,Building C
2024-01-29 13:00:00,127.75,Building C
2024-01-29 14:00:00,146.23,Building C
2024-01-29 15:00:00,119.98,Building C
2024-01-29 16:00:00,132.34,Building C
2024-01-29 17:00:00,128.49,Building C
2024-01-29 18:00:00,105.0,Building C
2024-01-29 19:00:00,101.33,Building C
2024-01-29 20:00:00,109.34,Building C
2024-01-29 21:00:00,98.89,Building C
2024-01-29 22:00:00,83.55,Building C
2024-01-29 23:00:00,61.71,Building C
2024-01-30 00:00:00,60.63,Building C
2024-01-30 01:00:00,61.83,Building C
2024-01-30 02:00:00,50.51,Building C
2024-01-30 03:00:00,66.82,Building C
2024-01-30 04:00:00,49.62,Building C
2024-01-30 05:00:00,62.44,Building C
2024-01-30 06:00:00,101.72,Building C
2024-01-30 07:00:00,85.72,Building C
2024-01-30 08:00:00,88.73,Building C
2024-01-30 09:00:00,127.47,Building C
2024-01-30 10:00:00,128.55,Building C
2024-01-30 11:00:00,126.38,Building C
2024-01-30 12:00:00,127.87,Building C
2024-01-30 13:00:00,146.67,Building C
2024-01-30 14:00:00,125.94,Building C
2024-01-30 15:00:00,149.55,Building C
2024-01-30 16:00:00,151.18,Building C
2024-01-30 17:00:00,138.44,Building C
2024-01-30 18:00:00,90.8,Building C
2024-01-30 19:00:00,100.37,Building C
2024-01-30 20:00:00,107.37,Building C
2024-01-30 21:00:00,98.87,Building C
2024-01-30 22:00:00,66.39,Building C
2024-01-30 23:00:00,68.55,Building C
